:START_ID,:END_ID,:TYPE
33157,54497,BELONGS_TO
33158,54658,BELONGS_TO
33159,54927,BELONGS_TO
33160,54675,BELONGS_TO
33161,55065,BELONGS_TO
33162,54624,BELONGS_TO
33163,54510,BELONGS_TO
33164,55323,BELONGS_TO
33165,55377,BELONGS_TO
33166,55323,BELONGS_TO
33167,54617,BELONGS_TO
33168,55323,BELONGS_TO
33169,54448,BELONGS_TO
33170,54665,BELONGS_TO
33171,54943,BELONGS_TO
33172,54624,BELONGS_TO
33173,54476,BELONGS_TO
33174,55323,BELONGS_TO
33175,55323,BELONGS_TO
33176,54677,BELONGS_TO
33177,54677,BELONGS_TO
33178,55323,BELONGS_TO
33179,54511,BELONGS_TO
33180,55323,BELONGS_TO
33181,54786,BELONGS_TO
33182,54724,BELONGS_TO
33183,54622,BELONGS_TO
33184,54678,BELONGS_TO
33185,54933,BELONGS_TO
33186,55323,BELONGS_TO
33187,54515,BELONGS_TO
33188,54624,BELONGS_TO
33189,54620,BELONGS_TO
33190,54678,BELONGS_TO
33191,54675,BELONGS_TO
33192,55009,BELONGS_TO
33193,55323,BELONGS_TO
33194,55312,BELONGS_TO
33195,55287,BELONGS_TO
33196,55323,BELONGS_TO
33197,54658,BELONGS_TO
33198,54944,BELONGS_TO
33199,55323,BELONGS_TO
33200,54447,BELONGS_TO
33201,54942,BELONGS_TO
33202,54944,BELONGS_TO
33203,55323,BELONGS_TO
33204,54617,BELONGS_TO
33205,54678,BELONGS_TO
33206,54618,BELONGS_TO
33207,54678,BELONGS_TO
33208,55062,BELONGS_TO
33209,55030,BELONGS_TO
33210,54622,BELONGS_TO
33211,55270,BELONGS_TO
33212,54450,BELONGS_TO
33213,54436,BELONGS_TO
33214,55323,BELONGS_TO
33215,54678,BELONGS_TO
33216,55009,BELONGS_TO
33217,55323,BELONGS_TO
33218,54624,BELONGS_TO
33219,55265,BELONGS_TO
33220,55323,BELONGS_TO
33221,55323,BELONGS_TO
33222,55323,BELONGS_TO
33223,54563,BELONGS_TO
33224,54448,BELONGS_TO
33225,55030,BELONGS_TO
33226,55444,BELONGS_TO
33227,54622,BELONGS_TO
33228,55293,BELONGS_TO
33229,54966,BELONGS_TO
33230,54943,BELONGS_TO
33231,54624,BELONGS_TO
33232,54624,BELONGS_TO
33233,54484,BELONGS_TO
33234,55435,BELONGS_TO
33235,55287,BELONGS_TO
33236,55435,BELONGS_TO
33237,55323,BELONGS_TO
33238,55015,BELONGS_TO
33239,54551,BELONGS_TO
33240,55287,BELONGS_TO
33241,54622,BELONGS_TO
33242,55029,BELONGS_TO
33243,54942,BELONGS_TO
33244,54617,BELONGS_TO
33245,55435,BELONGS_TO
33246,54484,BELONGS_TO
33247,55323,BELONGS_TO
33248,54951,BELONGS_TO
33249,55323,BELONGS_TO
33250,55323,BELONGS_TO
33251,54622,BELONGS_TO
33252,55324,BELONGS_TO
33253,55287,BELONGS_TO
33254,54624,BELONGS_TO
33255,54943,BELONGS_TO
33256,54523,BELONGS_TO
33257,55323,BELONGS_TO
33258,54869,BELONGS_TO
33259,55323,BELONGS_TO
33260,54677,BELONGS_TO
33261,54624,BELONGS_TO
33262,55323,BELONGS_TO
33263,55435,BELONGS_TO
33264,54450,BELONGS_TO
33265,55323,BELONGS_TO
33266,55323,BELONGS_TO
33267,55323,BELONGS_TO
33268,55287,BELONGS_TO
33269,55323,BELONGS_TO
33270,55433,BELONGS_TO
33271,55124,BELONGS_TO
33272,55055,BELONGS_TO
33273,54624,BELONGS_TO
33274,55287,BELONGS_TO
33275,55323,BELONGS_TO
33276,54602,BELONGS_TO
33277,54677,BELONGS_TO
33278,55287,BELONGS_TO
33279,55323,BELONGS_TO
33280,55378,BELONGS_TO
33281,55233,BELONGS_TO
33282,55287,BELONGS_TO
33283,55323,BELONGS_TO
33284,54786,BELONGS_TO
33285,54622,BELONGS_TO
33286,55435,BELONGS_TO
33287,54617,BELONGS_TO
33288,54678,BELONGS_TO
33289,55435,BELONGS_TO
33290,55029,BELONGS_TO
33291,54746,BELONGS_TO
33292,55323,BELONGS_TO
33293,55435,BELONGS_TO
33294,54720,BELONGS_TO
33295,54603,BELONGS_TO
33296,55323,BELONGS_TO
33297,55137,BELONGS_TO
33298,54615,BELONGS_TO
33299,54622,BELONGS_TO
33300,55434,BELONGS_TO
33301,55029,BELONGS_TO
33302,54677,BELONGS_TO
33303,55434,BELONGS_TO
33304,54622,BELONGS_TO
33305,55009,BELONGS_TO
33306,54622,BELONGS_TO
33307,54938,BELONGS_TO
33308,54550,BELONGS_TO
33309,55323,BELONGS_TO
33310,54484,BELONGS_TO
33311,54551,BELONGS_TO
33312,55287,BELONGS_TO
33313,54788,BELONGS_TO
33314,54445,BELONGS_TO
33315,54626,BELONGS_TO
33316,55323,BELONGS_TO
33317,55434,BELONGS_TO
33318,55435,BELONGS_TO
33319,54586,BELONGS_TO
33320,54677,BELONGS_TO
33321,55009,BELONGS_TO
33322,54699,BELONGS_TO
33323,54484,BELONGS_TO
33324,55323,BELONGS_TO
33325,54448,BELONGS_TO
33326,54622,BELONGS_TO
33327,54575,BELONGS_TO
33328,55233,BELONGS_TO
33329,55323,BELONGS_TO
33330,54938,BELONGS_TO
33331,55435,BELONGS_TO
33332,54484,BELONGS_TO
33333,54622,BELONGS_TO
33334,54869,BELONGS_TO
33335,54678,BELONGS_TO
33336,55269,BELONGS_TO
33337,54997,BELONGS_TO
33338,55323,BELONGS_TO
33339,55088,BELONGS_TO
33340,54942,BELONGS_TO
33341,54678,BELONGS_TO
33342,54804,BELONGS_TO
33343,55323,BELONGS_TO
33344,55028,BELONGS_TO
33345,54551,BELONGS_TO
33346,55016,BELONGS_TO
33347,55323,BELONGS_TO
33348,54677,BELONGS_TO
33349,55342,BELONGS_TO
33350,54624,BELONGS_TO
33351,54626,BELONGS_TO
33352,55212,BELONGS_TO
33353,54622,BELONGS_TO
33354,55287,BELONGS_TO
33355,55435,BELONGS_TO
33356,54677,BELONGS_TO
33357,54724,BELONGS_TO
33358,54677,BELONGS_TO
33359,55323,BELONGS_TO
33360,54614,BELONGS_TO
33361,54539,BELONGS_TO
33362,55323,BELONGS_TO
33363,54622,BELONGS_TO
33364,54450,BELONGS_TO
33365,55323,BELONGS_TO
33366,55009,BELONGS_TO
33367,55323,BELONGS_TO
33368,55323,BELONGS_TO
33369,55287,BELONGS_TO
33370,54484,BELONGS_TO
33371,55072,BELONGS_TO
33372,55287,BELONGS_TO
33373,54590,BELONGS_TO
33374,55323,BELONGS_TO
33375,54482,BELONGS_TO
33376,54603,BELONGS_TO
33377,55287,BELONGS_TO
33378,55323,BELONGS_TO
33379,55378,BELONGS_TO
33380,54624,BELONGS_TO
33381,55323,BELONGS_TO
33382,54450,BELONGS_TO
33383,55287,BELONGS_TO
33384,55435,BELONGS_TO
33385,55323,BELONGS_TO
33386,55119,BELONGS_TO
33387,54850,BELONGS_TO
33388,55033,BELONGS_TO
33389,55323,BELONGS_TO
33390,55323,BELONGS_TO
33391,54626,BELONGS_TO
33392,55323,BELONGS_TO
33393,54624,BELONGS_TO
33394,55225,BELONGS_TO
33395,55323,BELONGS_TO
33396,54786,BELONGS_TO
33397,55342,BELONGS_TO
33398,55164,BELONGS_TO
33399,55435,BELONGS_TO
33400,55323,BELONGS_TO
33401,55435,BELONGS_TO
33402,55323,BELONGS_TO
33403,55287,BELONGS_TO
33404,55009,BELONGS_TO
33405,55323,BELONGS_TO
33406,55287,BELONGS_TO
33407,55323,BELONGS_TO
33408,55323,BELONGS_TO
33409,55287,BELONGS_TO
33410,54933,BELONGS_TO
33411,55364,BELONGS_TO
33412,55088,BELONGS_TO
33413,55323,BELONGS_TO
33414,54624,BELONGS_TO
33415,54597,BELONGS_TO
33416,55323,BELONGS_TO
33417,55435,BELONGS_TO
33418,54699,BELONGS_TO
33419,54933,BELONGS_TO
33420,55142,BELONGS_TO
33421,54626,BELONGS_TO
33422,54624,BELONGS_TO
33423,55009,BELONGS_TO
33424,54625,BELONGS_TO
33425,55283,BELONGS_TO
33426,54625,BELONGS_TO
33427,55323,BELONGS_TO
33428,55323,BELONGS_TO
33429,54450,BELONGS_TO
33430,54596,BELONGS_TO
33431,55287,BELONGS_TO
33432,55323,BELONGS_TO
33433,55323,BELONGS_TO
33434,54450,BELONGS_TO
33435,55323,BELONGS_TO
33436,54625,BELONGS_TO
33437,54678,BELONGS_TO
33438,54442,BELONGS_TO
33439,55323,BELONGS_TO
33440,54615,BELONGS_TO
33441,54624,BELONGS_TO
33442,54942,BELONGS_TO
33443,55323,BELONGS_TO
33444,54625,BELONGS_TO
33445,55323,BELONGS_TO
33446,54502,BELONGS_TO
33447,55323,BELONGS_TO
33448,54647,BELONGS_TO
33449,55013,BELONGS_TO
33450,55434,BELONGS_TO
33451,54625,BELONGS_TO
33452,54622,BELONGS_TO
33453,54484,BELONGS_TO
33454,55233,BELONGS_TO
33455,55067,BELONGS_TO
33456,55323,BELONGS_TO
33457,55323,BELONGS_TO
33458,54603,BELONGS_TO
33459,55323,BELONGS_TO
33460,54616,BELONGS_TO
33461,55088,BELONGS_TO
33462,55323,BELONGS_TO
33463,55323,BELONGS_TO
33464,54608,BELONGS_TO
33465,55323,BELONGS_TO
33466,54551,BELONGS_TO
33467,55323,BELONGS_TO
33468,55323,BELONGS_TO
33469,54510,BELONGS_TO
33470,54616,BELONGS_TO
33471,54624,BELONGS_TO
33472,54944,BELONGS_TO
33473,55009,BELONGS_TO
33474,55323,BELONGS_TO
33475,54502,BELONGS_TO
33476,55323,BELONGS_TO
33477,54622,BELONGS_TO
33478,54933,BELONGS_TO
33479,54445,BELONGS_TO
33480,54941,BELONGS_TO
33481,54677,BELONGS_TO
33482,55323,BELONGS_TO
33483,54443,BELONGS_TO
33484,54484,BELONGS_TO
33485,55323,BELONGS_TO
33486,54677,BELONGS_TO
33487,55323,BELONGS_TO
33488,54624,BELONGS_TO
33489,55433,BELONGS_TO
33490,55287,BELONGS_TO
33491,54442,BELONGS_TO
33492,54622,BELONGS_TO
33493,55088,BELONGS_TO
33494,55323,BELONGS_TO
33495,54448,BELONGS_TO
33496,54942,BELONGS_TO
33497,54678,BELONGS_TO
33498,54716,BELONGS_TO
33499,55323,BELONGS_TO
33500,54677,BELONGS_TO
33501,55323,BELONGS_TO
33502,54816,BELONGS_TO
33503,54484,BELONGS_TO
33504,54624,BELONGS_TO
33505,55323,BELONGS_TO
33506,54676,BELONGS_TO
33507,54626,BELONGS_TO
33508,54550,BELONGS_TO
33509,55323,BELONGS_TO
33510,55233,BELONGS_TO
33511,54623,BELONGS_TO
33512,55435,BELONGS_TO
33513,55323,BELONGS_TO
33514,55028,BELONGS_TO
33515,54966,BELONGS_TO
33516,55297,BELONGS_TO
33517,55435,BELONGS_TO
33518,55323,BELONGS_TO
33519,54597,BELONGS_TO
33520,55323,BELONGS_TO
33521,55323,BELONGS_TO
33522,55323,BELONGS_TO
33523,54622,BELONGS_TO
33524,55050,BELONGS_TO
33525,54624,BELONGS_TO
33526,55324,BELONGS_TO
33527,55088,BELONGS_TO
33528,55231,BELONGS_TO
33529,54624,BELONGS_TO
33530,55323,BELONGS_TO
33531,55323,BELONGS_TO
33532,55323,BELONGS_TO
33533,55323,BELONGS_TO
33534,54676,BELONGS_TO
