:START_ID,:END_ID,:TYPE
0,0,LOCATED_IN
1,1,LOCATED_IN
2,2,LOCATED_IN
3,3,LOCATED_IN
4,4,LOCATED_IN
13,4,LOCATED_IN
5,5,LOCATED_IN
6,6,LOCATED_IN
7,7,LOCATED_IN
8,8,LOCATED_IN
9,9,LOCATED_IN
10,10,LOCATED_IN
11,11,LOCATED_IN
12,12,LOCATED_IN
